timestamp,route,value
2025-08-14,Green-B,9
2025-08-15,Green-B,9
2025-08-16,Green-B,4
2025-08-17,Green-B,5
2025-08-18,Green-B,8
2025-08-19,Green-B,7
2025-08-20,Green-B,8
2025-08-21,Green-B,10
2025-08-22,Green-B,9
2025-08-23,Green-B,6
2025-08-24,Green-B,5
2025-08-25,Green-B,8
2025-08-26,Green-B,8
2025-08-27,Green-B,7
2025-08-28,Green-B,7
2025-08-29,Green-B,9
2025-08-30,Green-B,5
2025-08-31,Green-B,4
2025-09-01,Green-B,9
2025-09-02,Green-B,8
2025-09-03,Green-B,8
2025-09-04,Green-B,8
2025-09-05,Green-B,9
2025-09-06,Green-B,5
2025-09-07,Green-B,5
2025-09-08,Green-B,8
2025-09-09,Green-B,8
2025-09-10,Green-B,7
2025-09-11,Green-B,10
2025-09-12,Green-B,8
2025-09-13,Green-B,5
2025-09-14,Green-B,4
2025-09-15,Green-B,7
2025-09-16,Green-B,9
2025-09-17,Green-B,8
2025-09-18,Green-B,6
2025-09-19,Green-B,9
2025-09-20,Green-B,5
2025-09-21,Green-B,5
2025-09-22,Green-B,8
2025-09-23,Green-B,8
2025-09-24,Green-B,9
2025-09-25,Green-B,7
2025-09-26,Green-B,7
2025-09-27,Green-B,5
2025-09-28,Green-B,5
2025-09-29,Green-B,7
2025-09-30,Green-B,7
2025-10-01,Green-B,9
2025-10-02,Green-B,8
2025-10-03,Green-B,8
2025-10-04,Green-B,4
2025-10-05,Green-B,4
2025-10-06,Green-B,8
2025-10-07,Green-B,9
2025-10-08,Green-B,7
2025-10-09,Green-B,9
2025-10-10,Green-B,7
2025-10-11,Green-B,4
2025-10-12,Green-B,6
2025-10-13,Green-B,8
2025-10-14,Green-B,8
2025-10-15,Green-B,8
2025-10-16,Green-B,9
2025-10-17,Green-B,9
2025-10-18,Green-B,4
2025-10-19,Green-B,5
2025-10-20,Green-B,8
2025-10-21,Green-B,7
2025-10-22,Green-B,8
2025-10-23,Green-B,8
2025-10-24,Green-B,9
2025-10-25,Green-B,5
2025-10-26,Green-B,5
2025-10-27,Green-B,8
2025-10-28,Green-B,9
2025-10-29,Green-B,8
2025-10-30,Green-B,8
2025-10-31,Green-B,8
2025-11-01,Green-B,4
2025-11-02,Green-B,4
2025-11-03,Green-B,9
2025-11-04,Green-B,8
2025-11-05,Green-B,9
2025-11-06,Green-B,8
2025-11-07,Green-B,8
2025-11-08,Green-B,6
2025-11-09,Green-B,4
2025-11-10,Green-B,6
2025-11-11,Green-B,9
2025-11-12,Green-B,7
2025-11-13,Green-B,8
2025-11-14,Green-B,8
2025-11-15,Green-B,5
2025-11-16,Green-B,4
2025-11-17,Green-B,8
2025-11-18,Green-B,8
2025-11-19,Green-B,7
2025-11-20,Green-B,7
2025-11-21,Green-B,8
2025-11-22,Green-B,4
2025-11-23,Green-B,5
2025-11-24,Green-B,8
2025-11-25,Green-B,8
2025-11-26,Green-B,8
2025-11-27,Green-B,8
2025-11-28,Green-B,7
2025-11-29,Green-B,5
2025-11-30,Green-B,5
2025-12-01,Green-B,8
2025-12-02,Green-B,8
2025-12-03,Green-B,8
2025-12-04,Green-B,8
2025-12-05,Green-B,9
2025-12-06,Green-B,5
2025-12-07,Green-B,4
2025-12-08,Green-B,8
2025-12-09,Green-B,9
2025-12-10,Green-B,8
2025-12-11,Green-B,9
2025-12-12,Green-B,7
2025-12-13,Green-B,4
2025-12-14,Green-B,5
2025-12-15,Green-B,7
2025-12-16,Green-B,8
2025-12-17,Green-B,9
2025-12-18,Green-B,6
2025-12-19,Green-B,7
2025-12-20,Green-B,4
2025-12-21,Green-B,5
2025-12-22,Green-B,8
2025-12-23,Green-B,9
2025-12-24,Green-B,9
2025-12-25,Green-B,8
2025-12-26,Green-B,8
2025-12-27,Green-B,5
2025-12-28,Green-B,4
2025-12-29,Green-B,9
2025-12-30,Green-B,7
2025-12-31,Green-B,9
2026-01-01,Green-B,9
2026-01-02,Green-B,8
2026-01-03,Green-B,5
2026-01-04,Green-B,5
2026-01-05,Green-B,6
2026-01-06,Green-B,8
2026-01-07,Green-B,8
2026-01-08,Green-B,8
2026-01-09,Green-B,9
2026-01-10,Green-B,5
2026-01-11,Green-B,4
2026-01-12,Green-B,8
2026-01-13,Green-B,8
2026-01-14,Green-B,8
2026-01-15,Green-B,8
2026-01-16,Green-B,9
2026-01-17,Green-B,4
2026-01-18,Green-B,5
2026-01-19,Green-B,9
2026-01-20,Green-B,7
2026-01-21,Green-B,8
2026-01-22,Green-B,8
2026-01-23,Green-B,8
2026-01-24,Green-B,4
2026-01-25,Green-B,5
2026-01-26,Green-B,9
2026-01-27,Green-B,7
2026-01-28,Green-B,7
2026-01-29,Green-B,7
2026-01-30,Green-B,9
2026-01-31,Green-B,5
2026-02-01,Green-B,5
2026-02-02,Green-B,8
2026-02-03,Green-B,7
2026-02-04,Green-B,8
2026-02-05,Green-B,10
2026-02-06,Green-B,9
2026-02-07,Green-B,4
2026-02-08,Green-B,5
2026-02-09,Green-B,7
2026-02-10,Green-B,7
2026-02-11,Green-B,9
2026-02-12,Green-B,9
2026-02-13,Green-B,9
2026-02-14,Green-B,5
2026-02-15,Green-B,5
2026-02-16,Green-B,9
2026-02-17,Green-B,8
2026-02-18,Green-B,8
2026-02-19,Green-B,7
2026-02-20,Green-B,8
2026-02-21,Green-B,5
2026-02-22,Green-B,4
2026-02-23,Green-B,9
2026-02-24,Green-B,8
2026-02-25,Green-B,9
2026-02-26,Green-B,9
2026-02-27,Green-B,7
2026-02-28,Green-B,4
2026-03-01,Green-B,5
2026-03-02,Green-B,9
2026-03-03,Green-B,8
2026-03-04,Green-B,7
2026-03-05,Green-B,7
2026-03-06,Green-B,9
2026-03-07,Green-B,5
2026-03-08,Green-B,5
2026-03-09,Green-B,9
2026-03-10,Green-B,8
2026-03-11,Green-B,8
2026-03-12,Green-B,8
2026-03-13,Green-B,8
2026-03-14,Green-B,6
2026-03-15,Green-B,5
2026-03-16,Green-B,8
2026-03-17,Green-B,8
2026-03-18,Green-B,7
2026-03-19,Green-B,9
2026-03-20,Green-B,7
2026-03-21,Green-B,5
2026-03-22,Green-B,5
2026-03-23,Green-B,8
2026-03-24,Green-B,8
2026-03-25,Green-B,8
2026-03-26,Green-B,8
2026-03-27,Green-B,8
2026-03-28,Green-B,5
2026-03-29,Green-B,6
2026-03-30,Green-B,8
2026-03-31,Green-B,7
2026-04-01,Green-B,8
2026-04-02,Green-B,9
2026-04-03,Green-B,9
2026-04-04,Green-B,5
2026-04-05,Green-B,5
2026-04-06,Green-B,8
2026-04-07,Green-B,7
2026-04-08,Green-B,8
2026-04-09,Green-B,9
2026-04-10,Green-B,9
2026-04-11,Green-B,4
2026-04-12,Green-B,4
2026-04-13,Green-B,8
2026-04-14,Green-B,9
2026-04-15,Green-B,6
2026-04-16,Green-B,8
2026-04-17,Green-B,7
2026-04-18,Green-B,4
2026-04-19,Green-B,5
2026-04-20,Green-B,8
2026-04-21,Green-B,8
2026-04-22,Green-B,8
2026-04-23,Green-B,8
2026-04-24,Green-B,7
2026-04-25,Green-B,5
2026-04-26,Green-B,5
2026-04-27,Green-B,9
2026-04-28,Green-B,7
2026-04-29,Green-B,8
2026-04-30,Green-B,9
2026-05-01,Green-B,7
2026-05-02,Green-B,5
2026-05-03,Green-B,5
2026-05-04,Green-B,9
2026-05-05,Green-B,10
2026-05-06,Green-B,7
2026-05-07,Green-B,10
2026-05-08,Green-B,7
2026-05-09,Green-B,5
2026-05-10,Green-B,5
2026-05-11,Green-B,7
2026-05-12,Green-B,8
2026-05-13,Green-B,8
2026-05-14,Green-B,8
2026-05-15,Green-B,8
2026-05-16,Green-B,5
2026-05-17,Green-B,5
2026-05-18,Green-B,8
2026-05-19,Green-B,9
2026-05-20,Green-B,8
2026-05-21,Green-B,9
2026-05-22,Green-B,7
2026-05-23,Green-B,4
2026-05-24,Green-B,5
2026-05-25,Green-B,8
2026-05-26,Green-B,9
2026-05-27,Green-B,9
2026-05-28,Green-B,8
2026-05-29,Green-B,9
2026-05-30,Green-B,5
2026-05-31,Green-B,5
2026-06-01,Green-B,7
2026-06-02,Green-B,9
2026-06-03,Green-B,8
2026-06-04,Green-B,8
2026-06-05,Green-B,8
2026-06-06,Green-B,4
2026-06-07,Green-B,4
2026-06-08,Green-B,9
2026-06-09,Green-B,7
2026-06-10,Green-B,10
2026-06-11,Green-B,7
2026-06-12,Green-B,7
2026-06-13,Green-B,5
2026-06-14,Green-B,6
2026-06-15,Green-B,8
2026-06-16,Green-B,8
2026-06-17,Green-B,7
2026-06-18,Green-B,7
2026-06-19,Green-B,7
2026-06-20,Green-B,4
2026-06-21,Green-B,5
2026-06-22,Green-B,6
2026-06-23,Green-B,7
2026-06-24,Green-B,8
2026-06-25,Green-B,7
2026-06-26,Green-B,8
2026-06-27,Green-B,5
2026-06-28,Green-B,5
2026-06-29,Green-B,9
2026-06-30,Green-B,9
2026-07-01,Green-B,8
2026-07-02,Green-B,8
2026-07-03,Green-B,8
2026-07-04,Green-B,5
2026-07-05,Green-B,5
2026-07-06,Green-B,8
2026-07-07,Green-B,7
2026-07-08,Green-B,8
2026-07-09,Green-B,8
2026-07-10,Green-B,7
2026-07-11,Green-B,4
2026-07-12,Green-B,4
2026-07-13,Green-B,9
2026-07-14,Green-B,8
2026-07-15,Green-B,7
2026-07-16,Green-B,9
2026-07-17,Green-B,8
2026-07-18,Green-B,4
2026-07-19,Green-B,5
2026-07-20,Green-B,8
2026-07-21,Green-B,8
2026-07-22,Green-B,8
2026-07-23,Green-B,9
2026-07-24,Green-B,8
2026-07-25,Green-B,4
2026-07-26,Green-B,5
2026-07-27,Green-B,8
2026-07-28,Green-B,10
2026-07-29,Green-B,8
2026-07-30,Green-B,6
2026-07-31,Green-B,8
2026-08-01,Green-B,6
2026-08-02,Green-B,6
2026-08-03,Green-B,9
2026-08-04,Green-B,7
2026-08-05,Green-B,9
2025-08-06,Green-C,7
2025-08-07,Green-C,8
2025-08-08,Green-C,7
2025-08-09,Green-C,4
2025-08-10,Green-C,4
2025-08-11,Green-C,9
2025-08-12,Green-C,9
2025-08-13,Green-C,8
2025-08-14,Green-C,7
2025-08-15,Green-C,8
2025-08-16,Green-C,4
2025-08-17,Green-C,5
2025-08-18,Green-C,9
2025-08-19,Green-C,9
2025-08-20,Green-C,7
2025-08-21,Green-C,6
2025-08-22,Green-C,7
2025-08-23,Green-C,5
2025-08-24,Green-C,5
2025-08-25,Green-C,7
2025-08-26,Green-C,9
2025-08-27,Green-C,9
2025-08-28,Green-C,8
2025-08-29,Green-C,8
2025-08-30,Green-C,5
2025-08-31,Green-C,5
2025-09-01,Green-C,9
2025-09-02,Green-C,8
2025-09-03,Green-C,9
2025-09-04,Green-C,9
2025-09-05,Green-C,7
2025-09-06,Green-C,5
2025-09-07,Green-C,5
2025-09-08,Green-C,6
2025-09-09,Green-C,6
2025-09-10,Green-C,7
2025-09-11,Green-C,8
2025-09-12,Green-C,8
2025-09-13,Green-C,5
2025-09-14,Green-C,6
2025-09-15,Green-C,7
2025-09-16,Green-C,8
2025-09-17,Green-C,8
2025-09-18,Green-C,7
2025-09-19,Green-C,8
2025-09-20,Green-C,4
2025-09-21,Green-C,5
2025-09-22,Green-C,7
2025-09-23,Green-C,10
2025-09-24,Green-C,8
2025-09-25,Green-C,9
2025-09-26,Green-C,8
2025-09-27,Green-C,5
2025-09-28,Green-C,5
2025-09-29,Green-C,8
2025-09-30,Green-C,8
2025-10-01,Green-C,7
2025-10-02,Green-C,8
2025-10-03,Green-C,8
2025-10-04,Green-C,6
2025-10-05,Green-C,5
2025-10-06,Green-C,9
2025-10-07,Green-C,8
2025-10-08,Green-C,8
2025-10-09,Green-C,7
2025-10-10,Green-C,8
2025-10-11,Green-C,5
2025-10-12,Green-C,6
2025-10-13,Green-C,8
2025-10-14,Green-C,9
2025-10-15,Green-C,9
2025-10-16,Green-C,9
2025-10-17,Green-C,8
2025-10-18,Green-C,6
2025-10-19,Green-C,5
2025-10-20,Green-C,7
2025-10-21,Green-C,7
2025-10-22,Green-C,10
2025-10-23,Green-C,9
2025-10-24,Green-C,8
2025-10-25,Green-C,5
2025-10-26,Green-C,5
2025-10-27,Green-C,10
2025-10-28,Green-C,7
2025-10-29,Green-C,8
2025-10-30,Green-C,8
2025-10-31,Green-C,6
2025-11-01,Green-C,5
2025-11-02,Green-C,5
2025-11-03,Green-C,9
2025-11-04,Green-C,10
2025-11-05,Green-C,8
2025-11-06,Green-C,8
2025-11-07,Green-C,8
2025-11-08,Green-C,5
2025-11-09,Green-C,5
2025-11-10,Green-C,7
2025-11-11,Green-C,9
2025-11-12,Green-C,8
2025-11-13,Green-C,6
2025-11-14,Green-C,7
2025-11-15,Green-C,6
2025-11-16,Green-C,5
2025-11-17,Green-C,7
2025-11-18,Green-C,8
2025-11-19,Green-C,8
2025-11-20,Green-C,9
2025-11-21,Green-C,7
2025-11-22,Green-C,4
2025-11-23,Green-C,5
2025-11-24,Green-C,8
2025-11-25,Green-C,8
2025-11-26,Green-C,7
2025-11-27,Green-C,8
2025-11-28,Green-C,9
2025-11-29,Green-C,5
2025-11-30,Green-C,5
2025-12-01,Green-C,8
2025-12-02,Green-C,7
2025-12-03,Green-C,8
2025-12-04,Green-C,9
2025-12-05,Green-C,8
2025-12-06,Green-C,4
2025-12-07,Green-C,5
2025-12-08,Green-C,8
2025-12-09,Green-C,8
2025-12-10,Green-C,8
2025-12-11,Green-C,8
2025-12-12,Green-C,9
2025-12-13,Green-C,5
2025-12-14,Green-C,5
2025-12-15,Green-C,7
2025-12-16,Green-C,7
2025-12-17,Green-C,8
2025-12-18,Green-C,8
2025-12-19,Green-C,7
2025-12-20,Green-C,5
2025-12-21,Green-C,5
2025-12-22,Green-C,7
2025-12-23,Green-C,8
2025-12-24,Green-C,9
2025-12-25,Green-C,8
2025-12-26,Green-C,10
2025-12-27,Green-C,5
2025-12-28,Green-C,5
2025-12-29,Green-C,8
2025-12-30,Green-C,8
2025-12-31,Green-C,8
2026-01-01,Green-C,10
2026-01-02,Green-C,7
2026-01-03,Green-C,5
2026-01-04,Green-C,5
2026-01-05,Green-C,7
2026-01-06,Green-C,9
2026-01-07,Green-C,9
2026-01-08,Green-C,7
2026-01-09,Green-C,8
2026-01-10,Green-C,4
2026-01-11,Green-C,4
2026-01-12,Green-C,9
2026-01-13,Green-C,8
2026-01-14,Green-C,7
2026-01-15,Green-C,8
2026-01-16,Green-C,8
2026-01-17,Green-C,5
2026-01-18,Green-C,5
2026-01-19,Green-C,7
2026-01-20,Green-C,7
2026-01-21,Green-C,8
2026-01-22,Green-C,9
2026-01-23,Green-C,9
2026-01-24,Green-C,4
2026-01-25,Green-C,5
2026-01-26,Green-C,7
2026-01-27,Green-C,9
2026-01-28,Green-C,7
2026-01-29,Green-C,9
2026-01-30,Green-C,7
2026-01-31,Green-C,6
2026-02-01,Green-C,5
2026-02-02,Green-C,7
2026-02-03,Green-C,8
2026-02-04,Green-C,9
2026-02-05,Green-C,9
2026-02-06,Green-C,8
2026-02-07,Green-C,5
2026-02-08,Green-C,5
2026-02-09,Green-C,8
2026-02-10,Green-C,7
2026-02-11,Green-C,7
2026-02-12,Green-C,8
2026-02-13,Green-C,9
2026-02-14,Green-C,6
2026-02-15,Green-C,5
2026-02-16,Green-C,8
2026-02-17,Green-C,9
2026-02-18,Green-C,7
2026-02-19,Green-C,8
2026-02-20,Green-C,7
2026-02-21,Green-C,4
2026-02-22,Green-C,5
2026-02-23,Green-C,8
2026-02-24,Green-C,9
2026-02-25,Green-C,8
2026-02-26,Green-C,8
2026-02-27,Green-C,8
2026-02-28,Green-C,5
2026-03-01,Green-C,5
2026-03-02,Green-C,7
2026-03-03,Green-C,8
2026-03-04,Green-C,9
2026-03-05,Green-C,7
2026-03-06,Green-C,8
2026-03-07,Green-C,5
2026-03-08,Green-C,5
2026-03-09,Green-C,7
2026-03-10,Green-C,9
2026-03-11,Green-C,9
2026-03-12,Green-C,8
2026-03-13,Green-C,10
2026-03-14,Green-C,5
2026-03-15,Green-C,6
2026-03-16,Green-C,8
2026-03-17,Green-C,8
2026-03-18,Green-C,8
2026-03-19,Green-C,8
2026-03-20,Green-C,9
2026-03-21,Green-C,5
2026-03-22,Green-C,6
2026-03-23,Green-C,8
2026-03-24,Green-C,8
2026-03-25,Green-C,7
2026-03-26,Green-C,8
2026-03-27,Green-C,8
2026-03-28,Green-C,5
2026-03-29,Green-C,4
2026-03-30,Green-C,10
2026-03-31,Green-C,8
2026-04-01,Green-C,7
2026-04-02,Green-C,7
2026-04-03,Green-C,8
2026-04-04,Green-C,5
2026-04-05,Green-C,5
2026-04-06,Green-C,9
2026-04-07,Green-C,7
2026-04-08,Green-C,8
2026-04-09,Green-C,7
2026-04-10,Green-C,8
2026-04-11,Green-C,4
2026-04-12,Green-C,4
2026-04-13,Green-C,9
2026-04-14,Green-C,9
2026-04-15,Green-C,9
2026-04-16,Green-C,8
2026-04-17,Green-C,9
2026-04-18,Green-C,4
2026-04-19,Green-C,5
2026-04-20,Green-C,8
2026-04-21,Green-C,9
2026-04-22,Green-C,8
2026-04-23,Green-C,7
2026-04-24,Green-C,7
2026-04-25,Green-C,4
2026-04-26,Green-C,5
2026-04-27,Green-C,9
2026-04-28,Green-C,7
2026-04-29,Green-C,7
2026-04-30,Green-C,7
2026-05-01,Green-C,8
2026-05-02,Green-C,4
2026-05-03,Green-C,4
2026-05-04,Green-C,7
2026-05-05,Green-C,8
2026-05-06,Green-C,7
2026-05-07,Green-C,8
2026-05-08,Green-C,9
2026-05-09,Green-C,4
2026-05-10,Green-C,5
2026-05-11,Green-C,9
2026-05-12,Green-C,8
2026-05-13,Green-C,8
2026-05-14,Green-C,9
2026-05-15,Green-C,8
2026-05-16,Green-C,5
2026-05-17,Green-C,5
2026-05-18,Green-C,8
2026-05-19,Green-C,8
2026-05-20,Green-C,8
2026-05-21,Green-C,9
2026-05-22,Green-C,8
2026-05-23,Green-C,5
2026-05-24,Green-C,5
2026-05-25,Green-C,9
2026-05-26,Green-C,7
2026-05-27,Green-C,9
2026-05-28,Green-C,8
2026-05-29,Green-C,7
2026-05-30,Green-C,5
2026-05-31,Green-C,6
2026-06-01,Green-C,9
2026-06-02,Green-C,9
2026-06-03,Green-C,8
2026-06-04,Green-C,7
2026-06-05,Green-C,7
2026-06-06,Green-C,5
2026-06-07,Green-C,5
2026-06-08,Green-C,7
2026-06-09,Green-C,8
2026-06-10,Green-C,8
2026-06-11,Green-C,7
2026-06-12,Green-C,8
2026-06-13,Green-C,6
2026-06-14,Green-C,4
2026-06-15,Green-C,9
2026-06-16,Green-C,8
2026-06-17,Green-C,8
2026-06-18,Green-C,9
2026-06-19,Green-C,9
2026-06-20,Green-C,5
2026-06-21,Green-C,4
2026-06-22,Green-C,9
2026-06-23,Green-C,7
2026-06-24,Green-C,8
2026-06-25,Green-C,8
2026-06-26,Green-C,8
2026-06-27,Green-C,5
2026-06-28,Green-C,4
2026-06-29,Green-C,7
2026-06-30,Green-C,9
2026-07-01,Green-C,8
2026-07-02,Green-C,9
2026-07-03,Green-C,8
2026-07-04,Green-C,4
2026-07-05,Green-C,5
2026-07-06,Green-C,8
2026-07-07,Green-C,8
2026-07-08,Green-C,7
2026-07-09,Green-C,9
2026-07-10,Green-C,7
2026-07-11,Green-C,5
2026-07-12,Green-C,5
2026-07-13,Green-C,7
2026-07-14,Green-C,8
2026-07-15,Green-C,9
2026-07-16,Green-C,8
2026-07-17,Green-C,8
2026-07-18,Green-C,3
2026-07-19,Green-C,5
2026-07-20,Green-C,8
2026-07-21,Green-C,7
2026-07-22,Green-C,9
2026-07-23,Green-C,8
2026-07-24,Green-C,8
2026-07-25,Green-C,5
2026-07-26,Green-C,4
2026-07-27,Green-C,7
2026-07-28,Green-C,9
2026-07-29,Green-C,6
2026-07-30,Green-C,7
2026-07-31,Green-C,8
2026-08-01,Green-C,6
2026-08-02,Green-C,5
2026-08-03,Green-C,8
2026-08-04,Green-C,9
2026-08-05,Green-C,7
2025-08-06,Green-D,9
2025-08-07,Green-D,7
2025-08-08,Green-D,9
2025-08-09,Green-D,5
2025-08-10,Green-D,4
2025-08-11,Green-D,8
2025-08-12,Green-D,8
2025-08-13,Green-D,8
2025-08-14,Green-D,8
2025-08-15,Green-D,8
2025-08-16,Green-D,5
2025-08-17,Green-D,5
2025-08-18,Green-D,8
2025-08-19,Green-D,8
2025-08-20,Green-D,8
2025-08-21,Green-D,8
2025-08-22,Green-D,10
2025-08-23,Green-D,5
2025-08-24,Green-D,5
2025-08-25,Green-D,10
2025-08-26,Green-D,8
2025-08-27,Green-D,8
2025-08-28,Green-D,9
2025-08-29,Green-D,7
2025-08-30,Green-D,5
2025-08-31,Green-D,5
2025-09-01,Green-D,9
2025-09-02,Green-D,8
2025-09-03,Green-D,8
2025-09-04,Green-D,9
2025-09-05,Green-D,9
2025-09-06,Green-D,5
2025-09-07,Green-D,4
2025-09-08,Green-D,9
2025-09-09,Green-D,9
2025-09-10,Green-D,7
2025-09-11,Green-D,8
2025-09-12,Green-D,8
2025-09-13,Green-D,5
2025-09-14,Green-D,5
2025-09-15,Green-D,8
2025-09-16,Green-D,8
2025-09-17,Green-D,8
2025-09-18,Green-D,7
2025-09-19,Green-D,8
2025-09-20,Green-D,5
2025-09-21,Green-D,5
2025-09-22,Green-D,6
2025-09-23,Green-D,8
2025-09-24,Green-D,8
2025-09-25,Green-D,8
2025-09-26,Green-D,8
2025-09-27,Green-D,5
2025-09-28,Green-D,4
2025-09-29,Green-D,7
2025-09-30,Green-D,8
2025-10-01,Green-D,9
2025-10-02,Green-D,9
2025-10-03,Green-D,9
2025-10-04,Green-D,4
2025-10-05,Green-D,5
2025-10-06,Green-D,8
2025-10-07,Green-D,8
2025-10-08,Green-D,8
2025-10-09,Green-D,7
2025-10-10,Green-D,8
2025-10-11,Green-D,5
2025-10-12,Green-D,5
2025-10-13,Green-D,7
2025-10-14,Green-D,8
2025-10-15,Green-D,6
2025-10-16,Green-D,8
2025-10-17,Green-D,8
2025-10-18,Green-D,4
2025-10-19,Green-D,5
2025-10-20,Green-D,8
2025-10-21,Green-D,6
2025-10-22,Green-D,8
2025-10-23,Green-D,7
2025-10-24,Green-D,8
2025-10-25,Green-D,4
2025-10-26,Green-D,5
2025-10-27,Green-D,8
2025-10-28,Green-D,8
2025-10-29,Green-D,8
2025-10-30,Green-D,8
2025-10-31,Green-D,7
2025-11-01,Green-D,4
2025-11-02,Green-D,5
2025-11-03,Green-D,8
2025-11-04,Green-D,8
2025-11-05,Green-D,9
2025-11-06,Green-D,8
2025-11-07,Green-D,7
2025-11-08,Green-D,5
2025-11-09,Green-D,5
2025-11-10,Green-D,8
2025-11-11,Green-D,10
2025-11-12,Green-D,7
2025-11-13,Green-D,8
2025-11-14,Green-D,8
2025-11-15,Green-D,5
2025-11-16,Green-D,5
2025-11-17,Green-D,7
2025-11-18,Green-D,8
2025-11-19,Green-D,7
2025-11-20,Green-D,7
2025-11-21,Green-D,7
2025-11-22,Green-D,4
2025-11-23,Green-D,5
2025-11-24,Green-D,8
2025-11-25,Green-D,7
2025-11-26,Green-D,8
2025-11-27,Green-D,7
2025-11-28,Green-D,8
2025-11-29,Green-D,5
2025-11-30,Green-D,5
2025-12-01,Green-D,7
2025-12-02,Green-D,9
2025-12-03,Green-D,7
2025-12-04,Green-D,7
2025-12-05,Green-D,9
2025-12-06,Green-D,6
2025-12-07,Green-D,5
2025-12-08,Green-D,8
2025-12-09,Green-D,6
2025-12-10,Green-D,6
2025-12-11,Green-D,8
2025-12-12,Green-D,8
2025-12-13,Green-D,4
2025-12-14,Green-D,5
2025-12-15,Green-D,8
2025-12-16,Green-D,9
2025-12-17,Green-D,8
2025-12-18,Green-D,9
2025-12-19,Green-D,8
2025-12-20,Green-D,5
2025-12-21,Green-D,5
2025-12-22,Green-D,7
2025-12-23,Green-D,10
2025-12-24,Green-D,8
2025-12-25,Green-D,8
2025-12-26,Green-D,8
2025-12-27,Green-D,6
2025-12-28,Green-D,5
2025-12-29,Green-D,7
2025-12-30,Green-D,9
2025-12-31,Green-D,8
2026-01-01,Green-D,8
2026-01-02,Green-D,7
2026-01-03,Green-D,5
2026-01-04,Green-D,4
2026-01-05,Green-D,8
2026-01-06,Green-D,8
2026-01-07,Green-D,10
2026-01-08,Green-D,10
2026-01-09,Green-D,8
2026-01-10,Green-D,5
2026-01-11,Green-D,5
2026-01-12,Green-D,9
2026-01-13,Green-D,8
2026-01-14,Green-D,8
2026-01-15,Green-D,9
2026-01-16,Green-D,8
2026-01-17,Green-D,5
2026-01-18,Green-D,4
2026-01-19,Green-D,9
2026-01-20,Green-D,10
2026-01-21,Green-D,9
2026-01-22,Green-D,9
2026-01-23,Green-D,7
2026-01-24,Green-D,5
2026-01-25,Green-D,4
2026-01-26,Green-D,8
2026-01-27,Green-D,9
2026-01-28,Green-D,8
2026-01-29,Green-D,7
2026-01-30,Green-D,7
2026-01-31,Green-D,4
2026-02-01,Green-D,5
2026-02-02,Green-D,10
2026-02-03,Green-D,9
2026-02-04,Green-D,6
2026-02-05,Green-D,9
2026-02-06,Green-D,9
2026-02-07,Green-D,4
2026-02-08,Green-D,5
2026-02-09,Green-D,9
2026-02-10,Green-D,8
2026-02-11,Green-D,7
2026-02-12,Green-D,8
2026-02-13,Green-D,6
2026-02-14,Green-D,5
2026-02-15,Green-D,5
2026-02-16,Green-D,8
2026-02-17,Green-D,8
2026-02-18,Green-D,9
2026-02-19,Green-D,9
2026-02-20,Green-D,9
2026-02-21,Green-D,5
2026-02-22,Green-D,5
2026-02-23,Green-D,9
2026-02-24,Green-D,8
2026-02-25,Green-D,8
2026-02-26,Green-D,8
2026-02-27,Green-D,7
2026-02-28,Green-D,4
2026-03-01,Green-D,5
2026-03-02,Green-D,8
2026-03-03,Green-D,9
2026-03-04,Green-D,8
2026-03-05,Green-D,9
2026-03-06,Green-D,9
2026-03-07,Green-D,5
2026-03-08,Green-D,5
2026-03-09,Green-D,8
2026-03-10,Green-D,9
2026-03-11,Green-D,9
2026-03-12,Green-D,7
2026-03-13,Green-D,8
2026-03-14,Green-D,6
2026-03-15,Green-D,5
2026-03-16,Green-D,8
2026-03-17,Green-D,8
2026-03-18,Green-D,7
2026-03-19,Green-D,8
2026-03-20,Green-D,7
2026-03-21,Green-D,4
2026-03-22,Green-D,5
2026-03-23,Green-D,8
2026-03-24,Green-D,8
2026-03-25,Green-D,8
2026-03-26,Green-D,8
2026-03-27,Green-D,8
2026-03-28,Green-D,5
2026-03-29,Green-D,4
2026-03-30,Green-D,8
2026-03-31,Green-D,8
2026-04-01,Green-D,7
2026-04-02,Green-D,7
2026-04-03,Green-D,9
2026-04-04,Green-D,5
2026-04-05,Green-D,4
2026-04-06,Green-D,7
2026-04-07,Green-D,8
2026-04-08,Green-D,9
2026-04-09,Green-D,8
2026-04-10,Green-D,9
2026-04-11,Green-D,5
2026-04-12,Green-D,5
2026-04-13,Green-D,7
2026-04-14,Green-D,9
2026-04-15,Green-D,8
2026-04-16,Green-D,9
2026-04-17,Green-D,7
2026-04-18,Green-D,5
2026-04-19,Green-D,5
2026-04-20,Green-D,8
2026-04-21,Green-D,8
2026-04-22,Green-D,8
2026-04-23,Green-D,7
2026-04-24,Green-D,9
2026-04-25,Green-D,5
2026-04-26,Green-D,4
2026-04-27,Green-D,8
2026-04-28,Green-D,7
2026-04-29,Green-D,7
2026-04-30,Green-D,9
2026-05-01,Green-D,7
2026-05-02,Green-D,5
2026-05-03,Green-D,5
2026-05-04,Green-D,8
2026-05-05,Green-D,8
2026-05-06,Green-D,8
2026-05-07,Green-D,7
2026-05-08,Green-D,9
2026-05-09,Green-D,5
